filename,split,method,similar_0,distance_0,similar_1,distance_1,similar_2,distance_2,similar_3,distance_3,similar_4,distance_4,similar_5,distance_5,similar_6,distance_6,similar_7,distance_7,similar_8,distance_8,similar_9,distance_9
210_IM-0730-2001.dcm.png,val,cosine,3203_IM-1513-1001.dcm.png,0.007583259180185542,1865_IM-0558-2001.dcm.png,0.007616162300109863,3957_IM-2022-1001.dcm.png,0.008290824309229228,226_IM-0851-1001.dcm.png,0.008464750600483018,2616_IM-1106-1001.dcm.png,0.00848322651675748,1324_IM-0209-1001.dcm.png,0.00891876114382506,3441_IM-1666-1001.dcm.png,0.00918286765127918,3446_IM-1669-1001.dcm.png,0.00924145955048139,2967_IM-1360-1001.dcm.png,0.009391960682836653,1776_IM-0508-1001.dcm.png,0.010060963016417457
223_IM-0831-1001.dcm.png,val,cosine,2375_IM-0936-1001.dcm.png,0.002475201936052329,1725_IM-0478-1001.dcm.png,0.002485990820638051,2941_IM-1342-1001.dcm.png,0.002644241328981889,1848_IM-0550-1001.dcm.png,0.002658128896838363,2079_IM-0711-1001.dcm.png,0.002808601082641915,2998_IM-1382-1001.dcm.png,0.0028243966525306474,3855_IM-1950-1001.dcm.png,0.0028265714645385742,63_IM-2210-0001-0001.dcm.png,0.002889753593612876,3041_IM-1415-1001.dcm.png,0.0029624104499816895,1187_IM-0126-1001.dcm.png,0.003023743268990242
225_IM-0844-1001.dcm.png,val,cosine,2075_IM-0708-1001.dcm.png,0.0022544263449635338,2026_IM-0671-1001.dcm.png,0.0022581815719604492,764_IM-2311-3001.dcm.png,0.0028170347213745117,2258_IM-0849-1001.dcm.png,0.0029273629188537598,663_IM-2239-1001.dcm.png,0.0029342172781081644,3732_IM-1866-1001.dcm.png,0.0031005742013778814,794_IM-2331-1001.dcm.png,0.0032405849408335685,3155_IM-1486-1001.dcm.png,0.003440617694679182,3231_IM-1528-1001.dcm.png,0.0037885312781896774,3359_IM-1612-4001.dcm.png,0.0038635730743408203
229_IM-0873-1001.dcm.png,val,cosine,2167_IM-0783-1001.dcm.png,0.008583397440614093,25_IM-1024-2001.dcm.png,0.009405314361730532,1897_IM-0581-1001.dcm.png,0.009435267662285862,154_IM-0350-1001.dcm.png,0.01083296408259593,1460_IM-0298-1001.dcm.png,0.010908396677422938,3970_IM-2031-1001.dcm.png,0.01098036635155375,3012_IM-1390-1001.dcm.png,0.01099055939968896,1305_IM-0199-1001.dcm.png,0.011323693114179467,3954_IM-2021-1001.dcm.png,0.011531712686709938,939_IM-2435-1001.dcm.png,0.011768162951954264
234_IM-0906-0001-0001.dcm.png,val,cosine,3573_IM-1756-1001.dcm.png,0.001981496810913086,3761_IM-1883-1001.dcm.png,0.0020297766941634876,2879_IM-1284-1001.dcm.png,0.002075076350571692,1088_IM-0061-1001.dcm.png,0.002263874017938594,1763_IM-0497-1001.dcm.png,0.002512335777282715,1428_IM-0274-1001.dcm.png,0.0026100576701773015,1411_IM-0261-0001-0001.dcm.png,0.0026778578758239746,1353_IM-0230-1001.dcm.png,0.002758085563295154,3971_IM-2031-1001.dcm.png,0.0028351545333862305,2572_IM-1073-1001.dcm.png,0.0028464790765597714
271_IM-1176-1001.dcm.png,val,cosine,351_IM-1712-1001.dcm.png,0.004191456976054497,475_IM-2101-1001.dcm.png,0.004563748020439684,429_IM-2070-1001.dcm.png,0.004797695923372647,641_IM-2220-1001.dcm.png,0.00492185266221612,3119_IM-1466-1001.dcm.png,0.00512033578861848,1477_IM-0309-1001.dcm.png,0.005838452029645391,3845_IM-1945-1001.dcm.png,0.006208239875734711,2428_IM-0970-1001.dcm.png,0.006460545136670048,9_IM-2407-1001.dcm.png,0.006600915992203582,2934_IM-1337-1001.dcm.png,0.006636559567654743
275_IM-1200-1001.dcm.png,val,cosine,1799_IM-0519-1001.dcm.png,0.0008847711888204657,1654_IM-0430-1001.dcm.png,0.0009842513231621552,160_IM-0390-1001.dcm.png,0.0010709165888460603,1810_IM-0524-1001.dcm.png,0.0016085212734917587,2475_IM-1004-1001.dcm.png,0.0017038583755493164,3783_IM-1898-1001.dcm.png,0.001987904724913947,1723_IM-0477-1001.dcm.png,0.002249509431337615,1786_IM-0512-1001.dcm.png,0.0026078524536914394,3194_IM-1505-1001.dcm.png,0.002814084375323933,3263_IM-1549-1001.dcm.png,0.002824038351298075
276_IM-1207-1001.dcm.png,val,cosine,632_IM-2213-1001.dcm.png,0.0038497447967529297,555_IM-2156-1001.dcm.png,0.006131084783081442,1039_IM-0030-1002.dcm.png,0.007056117898948,1574_IM-0374-1001.dcm.png,0.007438957691192627,1585_IM-0380-1001.dcm.png,0.007680714588206072,1380_IM-0245-1001.dcm.png,0.008531809361683074,1922_IM-0598-1001.dcm.png,0.008747934252262946,3729_IM-1864-1001.dcm.png,0.008815826561880957,2848_IM-1256-1001.dcm.png,0.009135486873476206,3050_IM-1420-1001.dcm.png,0.00916883486043829
277_IM-1213-1001.dcm.png,val,cosine,3324_IM-1590-1001.dcm.png,0.00404888439760509,483_IM-2107-1001.dcm.png,0.004217357071829242,131_IM-0202-1001.dcm.png,0.004322648306049004,2132_IM-0755-1001.dcm.png,0.004524589124265899,461_IM-2090-1001.dcm.png,0.004617214202880859,3158_IM-1487-1001.dcm.png,0.004719793796539307,2252_IM-0844-1001.dcm.png,0.004810750197721703,2610_IM-1101-1001.dcm.png,0.005185662772819066,2748_IM-1198-1001.dcm.png,0.005236148210023939,115_IM-0102-1001.dcm.png,0.005444646530698205
301_IM-1389-1001.dcm.png,val,cosine,3297_IM-1575-1001.dcm.png,0.0041757223501353025,1231_IM-0155-1001.dcm.png,0.004259942946419293,936_IM-2432-1001.dcm.png,0.004264234479819939,3683_IM-1835-3001.dcm.png,0.0044336907087958455,2434_IM-0976-1001.dcm.png,0.004654645364915777,790_IM-2329-1001.dcm.png,0.004660605550880215,1057_IM-0041-1001.dcm.png,0.004752575218035293,1138_IM-0094-1001.dcm.png,0.0049574369242791905,1436_IM-0280-1001.dcm.png,0.004966140089399218,2934_IM-1337-1001.dcm.png,0.004976272879614996
302_IM-1394-1001.dcm.png,val,cosine,3867_IM-1960-1001.dcm.png,0.0019618275119981377,3266_IM-1551-1001.dcm.png,0.0026354786592081014,2389_IM-0944-1001.dcm.png,0.0026917457580566406,1851_IM-0553-1001.dcm.png,0.002824186942071205,1365_IM-0237-1001.dcm.png,0.0029468532863959895,968_IM-2458-1001.dcm.png,0.0032648747063875883,2131_IM-0755-1001.dcm.png,0.003534555645854809,3180_IM-1500-3001.dcm.png,0.0037423376729820435,9_IM-2407-1001.dcm.png,0.0038176781805019377,2639_IM-1124-2001.dcm.png,0.004285215565209777
310_IM-1451-0001-0001.dcm.png,val,cosine,3978_IM-2037-0001-0001.dcm.png,0.0029536193810286715,2045_IM-0687-1001.dcm.png,0.002978891223039515,3350_IM-1607-0001-0001.dcm.png,0.0031195589326270534,3467_IM-1684-0001-0001.dcm.png,0.0033579478734133694,2002_IM-0654-1001.dcm.png,0.003469587613132985,1043_IM-0035-0001-0002.dcm.png,0.0034730739686128498,2411_IM-0957-0001-0002.dcm.png,0.003526956368518186,3760_IM-1883-1001.dcm.png,0.003737659264735349,734_IM-2293-0001-0002.dcm.png,0.003928095453505254,3557_IM-1742-0001-0002.dcm.png,0.004092247391612069
347_IM-1686-1001.dcm.png,val,cosine,425_IM-2068-1001.dcm.png,0.0017097000383331507,2531_IM-1045-1001.dcm.png,0.0026972891507899277,532_IM-2140-1001.dcm.png,0.002723277102086752,1855_IM-0555-1001.dcm.png,0.0030481221108491496,1480_IM-0311-1001.dcm.png,0.0032314062118530273,1059_IM-0041-1001.dcm.png,0.0032415100685473375,370_IM-1848-1001.dcm.png,0.003254235372688652,2813_IM-1239-1001.dcm.png,0.00329998224075545,547_IM-2151-1001.dcm.png,0.003598392438689868,3356_IM-1610-1001.dcm.png,0.0037508609146374994
364_IM-1804-1001.dcm.png,val,cosine,2774_IM-1215-1001.dcm.png,0.00255781351138773,327_IM-1552-1001.dcm.png,0.002948343578077939,1270_IM-0181-1001.dcm.png,0.0030755398824471314,1146_IM-0098-1001.dcm.png,0.003387749397022688,1161_IM-0107-1001.dcm.png,0.0034562052326259085,3236_IM-1533-1001.dcm.png,0.003927141545031265,393_IM-2002-1001.dcm.png,0.00424373099281905,3400_IM-1644-1001.dcm.png,0.00429367993511498,655_IM-2231-1001.dcm.png,0.004419088890436851,2740_IM-1195-1001.dcm.png,0.004426300261835436
367_IM-1826-1001.dcm.png,val,cosine,300_IM-1385-1001.dcm.png,0.0029354992153156623,1199_IM-0133-1001.dcm.png,0.003157377243041992,3623_IM-1793-1001.dcm.png,0.004252017304646083,1197_IM-0131-1001.dcm.png,0.004518032612559009,2533_IM-1047-1001.dcm.png,0.004522442817687988,3441_IM-1666-1001.dcm.png,0.004576623166999028,2981_IM-1371-1001.dcm.png,0.004600702893592379,1141_IM-0096-1001.dcm.png,0.004621744155883789,2683_IM-1156-1001.dcm.png,0.0047826772669098405,1776_IM-0508-1001.dcm.png,0.0047908422475533285
371_IM-1852-1001.dcm.png,val,cosine,1123_IM-0080-1001.dcm.png,0.0011733170826834227,399_IM-2043-1001.dcm.png,0.0014179348945617676,1367_IM-0237-1001.dcm.png,0.001518547534942627,2771_IM-1213-1001.dcm.png,0.0015832778016574567,708_IM-2271-1001.dcm.png,0.0016298294067382812,3033_IM-1408-1001.dcm.png,0.0016388891173662046,3420_IM-1656-1001.dcm.png,0.001671552857338554,1248_IM-0168-1001.dcm.png,0.0019048451241925335,575_IM-2173-1001.dcm.png,0.0019079442243424838,1092_IM-0063-1001.dcm.png,0.0019261237514830443
379_IM-1903-4004.dcm.png,val,cosine,2398_IM-0947-12012.dcm.png,0.010265291349009331,2398_IM-0947-4004.dcm.png,0.011040029935815654,440_IM-2078-5005.dcm.png,0.011249423027038574,3299_IM-1575-1001.dcm.png,0.011326311668590217,1581_IM-0378-1001.dcm.png,0.011888741738273478,3186_IM-1503-1001.dcm.png,0.011956331263435094,350_IM-1705-0001-0001.dcm.png,0.012215018272399902,1033_IM-0027-4004.dcm.png,0.01255547700986992,2733_IM-1189-1001.dcm.png,0.012625215932694056,2215_IM-0820-1001.dcm.png,0.012862441623950671
382_IM-1927-1001.dcm.png,val,cosine,1875_IM-0566-2001.dcm.png,0.002238095206857804,2992_IM-1379-2002.dcm.png,0.002478570115342138,992_IM-2477-0001-0002.dcm.png,0.002579510058192014,126_IM-0176-2002.dcm.png,0.0026423336650314155,3185_IM-1503-1001.dcm.png,0.0027183289435354085,2289_IM-0873-1001.dcm.png,0.0028105082640466073,3294_IM-1573-1001.dcm.png,0.00288140739423437,2338_IM-0905-1001.dcm.png,0.002919376418463071,2192_IM-0802-2002.dcm.png,0.002938687801361084,1737_IM-0485-1001.dcm.png,0.0029460780748851167
396_IM-2024-2002.dcm.png,val,cosine,288_IM-1284-1001.dcm.png,0.002063154928301003,1892_IM-0580-1001.dcm.png,0.002906620329222065,3393_IM-1637-1001.dcm.png,0.003253847457582726,2179_IM-0791-1001.dcm.png,0.0035212629697289888,773_IM-2318-1001.dcm.png,0.0035270444089977593,2289_IM-0873-1001.dcm.png,0.0036591291427612305,2754_IM-1204-2002.dcm.png,0.003680706024169922,466_IM-2094-2002.dcm.png,0.003754138275225083,126_IM-0176-2002.dcm.png,0.0037636754653629367,2561_IM-1064-1001.dcm.png,0.003864467144012451
432_IM-2072-1001.dcm.png,val,cosine,408_IM-2054-1001.dcm.png,0.002096921642950833,3257_IM-1544-1001.dcm.png,0.0023702983326093774,535_IM-2142-1001.dcm.png,0.0024567839554734405,2297_IM-0877-1001.dcm.png,0.0025216938568153324,1165_IM-0110-1001.dcm.png,0.0028168564111173966,3117_IM-1465-1001.dcm.png,0.0028590563367602018,1327_IM-0211-1001.dcm.png,0.002939224593539902,2000_IM-0654-1001.dcm.png,0.0030703546446755325,1004_IM-0005-1001.dcm.png,0.0031524300575256348,3315_IM-1586-1001.dcm.png,0.003170668889838524
450_IM-2082-1001.dcm.png,val,cosine,3301_IM-1579-1001.dcm.png,0.00249055050228586,3876_IM-1967-1001.dcm.png,0.0033483509240498366,3505_IM-1707-1001.dcm.png,0.0034683344681045725,2767_IM-1212-1001.dcm.png,0.003508448600769043,2910_IM-1314-1001.dcm.png,0.0035820596965285834,822_IM-2352-1001.dcm.png,0.0038697125834037394,2756_IM-1205-1001.dcm.png,0.0038849699839597074,162_IM-0401-1001.dcm.png,0.004051089045338685,3370_IM-1622-2001.dcm.png,0.004096865898182145,65_IM-2228-4004.dcm.png,0.004229486240712177
459_IM-2090-2001.dcm.png,val,cosine,394_IM-2010-1001.dcm.png,0.0019633766478063253,2915_IM-1317-3001.dcm.png,0.002083152718821868,1889_IM-0577-1001.dcm.png,0.002136558612657269,694_IM-2260-4001.dcm.png,0.0023619831312289286,2665_IM-1145-1001.dcm.png,0.002383947230340411,587_IM-2182-2001.dcm.png,0.002447158317009812,2206_IM-0815-2001.dcm.png,0.0024851863800160467,3818_IM-1925-1001.dcm.png,0.002515435068877636,3958_IM-2022-1001.dcm.png,0.0026079416275024414,3844_IM-1945-1001.dcm.png,0.002689838088763108
464_IM-2092-12012.dcm.png,val,cosine,1550_IM-0359-1001.dcm.png,0.00234907907527504,3505_IM-1707-1001.dcm.png,0.002430141116983364,2803_IM-1234-1001.dcm.png,0.0027355855449548994,3716_IM-1856-3001.dcm.png,0.0028405192900252674,498_IM-2115-1001.dcm.png,0.002866447655279325,556_IM-2156-1001-0002.dcm.png,0.002919197778482152,3495_IM-1700-3001.dcm.png,0.0030667785485648524,3032_IM-1407-1001.dcm.png,0.0030966393716911345,3147_IM-1480-1001.dcm.png,0.0031713249189433412,725_IM-2285-3001.dcm.png,0.003273845499450423
474_IM-2101-1001.dcm.png,val,cosine,252_IM-1038-1001.dcm.png,0.007151065551952329,3957_IM-2022-1001.dcm.png,0.00742846550259979,3450_IM-1673-1001.dcm.png,0.00813913248310194,1390_IM-0249-1001.dcm.png,0.008960247039794922,1865_IM-0558-2001.dcm.png,0.00967496748863561,2616_IM-1106-1001.dcm.png,0.009993847015000945,1263_IM-0179-1001.dcm.png,0.010461088253999273,184_IM-0544-1001.dcm.png,0.010786592317424959,938_IM-2434-1001.dcm.png,0.01111215286778322,298_IM-1369-1001.dcm.png,0.01152345572481872
478_IM-2101-1001-0002.dcm.png,val,cosine,661_IM-2238-2002.dcm.png,0.0030347112458529724,3506_IM-1708-1001.dcm.png,0.003106743375065779,3949_IM-2018-4004.dcm.png,0.0031308539225423093,65_IM-2228-4004.dcm.png,0.003266573146971652,2065_IM-0701-1001.dcm.png,0.0032818917372027245,540_IM-2146-4004.dcm.png,0.0033144352844676206,556_IM-2156-1001-0002.dcm.png,0.0036738519279709836,573_IM-2171-4004.dcm.png,0.0037785174714617398,3610_IM-1783-1001.dcm.png,0.0037813186645507812,738_IM-2296-1001.dcm.png,0.0038874738417453703
490_IM-2110-1001.dcm.png,val,cosine,1897_IM-0581-1001.dcm.png,0.007090539796719808,1711_IM-0469-4001.dcm.png,0.007477461846024269,3019_IM-1393-1001.dcm.png,0.007536532291511078,2167_IM-0783-1001.dcm.png,0.007793099384879043,3204_IM-1513-1001.dcm.png,0.008663415908813477,3970_IM-2031-1001.dcm.png,0.008961318855121414,1229_IM-0152-1001.dcm.png,0.009145021438598633,2867_IM-1274-1001.dcm.png,0.009308994371233226,1218_IM-0146-1001.dcm.png,0.009419650681579683,1274_IM-0183-1001.dcm.png,0.01048836330824554
496_IM-2114-1001.dcm.png,val,cosine,2819_IM-1243-1001.dcm.png,0.0030484203157855605,564_IM-2165-1001.dcm.png,0.003382622994026363,3794_IM-1908-1001.dcm.png,0.0036193132400512695,3932_IM-2004-1002.dcm.png,0.003898739349985303,1054_IM-0040-1001.dcm.png,0.0039045216980273523,1400_IM-0256-1001.dcm.png,0.004518211426514651,2959_IM-1354-1001.dcm.png,0.00456041152004627,2939_IM-1339-1001.dcm.png,0.004618166776112265,431_IM-2072-1001.dcm.png,0.004769206615584776,2028_IM-0673-1001.dcm.png,0.004842759044647815
514_IM-2129-2001.dcm.png,val,cosine,3029_IM-1404-1001.dcm.png,0.001448512077331543,543_IM-2148-1001.dcm.png,0.0016448493850306223,3129_IM-1471-3001.dcm.png,0.0016518234222022699,324_IM-1534-1001.dcm.png,0.0017098486933062595,1999_IM-0651-1001.dcm.png,0.0017515719458924828,2768_IM-1212-1001.dcm.png,0.0020114775875389457,2790_IM-1224-1001.dcm.png,0.002119779586791992,2166_IM-0782-1001.dcm.png,0.0021227594394358507,1451_IM-0291-1001.dcm.png,0.0022591355155796577,2644_IM-1130-1001.dcm.png,0.002316772523487498
516_IM-2130-1001.dcm.png,val,cosine,3874_IM-1966-1001.dcm.png,0.0012499692290807163,3943_IM-2013-1001.dcm.png,0.0021096467971801758,2925_IM-1327-1001.dcm.png,0.0021680296113495423,2517_IM-1036-1001.dcm.png,0.0024515387473584838,746_IM-2300-3001.dcm.png,0.0025330781936645508,2941_IM-1342-1001.dcm.png,0.0026370884559785424,921_IM-2423-1001.dcm.png,0.002845883708694541,2747_IM-1198-1001.dcm.png,0.0030510425567626953,545_IM-2149-1001.dcm.png,0.003052115804202171,3099_IM-1450-1001.dcm.png,0.0032675864259932297
